"6/28/19 0:03","","PEDESTRIAN STOP","SUSPECT STOP","ANNA HEAD","","FIELD IDENTIFICATION CARD"
"6/28/19 1:02","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","UPPER SPROUL PLAZA","","CLOSED"
"6/28/19 2:58","","PEDESTRIAN STOP","PEDESTRIAN STOP","MEMORIAL STADIUM","","CLOSED"
"6/28/19 3:09","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","STEPHENS HALL","","CLOSED"
"6/28/19 6:17","","TRAFFIC STOP","TRAFFIC STOP","PIEDMONT/BANCROFT","","WARNING ISSUED"
"6/28/19 7:00","19-01696","ANIMAL CASE","DEAD ANIMAL","CENTENNIAL DR","OCCURRED: 06/28/19 0700 HOURS DEAD ANIMAL, CENTENNIAL DR. TOT BERKELEY ANIMAL CONTROL","UNDER INVESTIGATION"
"6/28/19 8:36","","PEDESTRIAN STOP","PEDESTRIAN STOP","N/OF MEMORIAL MEMORIAL STADIUM","","CLOSED"
"6/28/19 9:58","","TRAFFIC STOP","TRAFFIC STOP","REC SPRT FAC GARAGE","","WARNING ISSUED"
"6/28/19 10:12","","TRAFFIC STOP","TRAFFIC STOP","HASTE E COLL","","WARNING ISSUED"
"6/28/19 10:16","","TRAFFIC STOP","TRAFFIC STOP","PIEDMONT BTWN HASTE/CHANNING","","WARNING ISSUED"
"6/28/19 10:22","19-01697","MISC. SERVICE","CIVIL ADVICE","2400 CHANNING WAY","OCCURRED: 06/28/19 1022 HOURS (MW-41-O) . GIVEN CIVIL ADVICE REGARDING A TRANSIENT, IFO 2400 CHANNING WAY. REFERRED TO BPD.","UNDER INVESTIGATION"
"6/28/19 10:54","","PEDESTRIAN STOP","PEDESTRIAN STOP","N/W CORNER ASUC GARAGE","","FIELD IDENTIFICATION CARD"
"6/28/19 11:27","19-01698","OTHER ASSAULTS","BATTERY -REPORT","UNDERHILL LOT","OCCD 06/20/2019 1130 - 1330 HRS (FH-51-E) REPORTS BATTERY, UNDERHILLL LOT.","UNDER INVESTIGATION"
"6/28/19 12:01","","WELFARE CHECK","WELFARE CHECK","BWW","","CLOSED"
