"6/14/19 0:42","","TRAFFIC STOP","TRAFFIC STOP","DUR E ELLES","","WARNING ISSUED"
"6/14/19 1:26","","PEDESTRIAN STOP","SUSPECT STOP","ASUC GARAGE","","FIELD IDENTIFICATION CARD"
"6/14/19 1:34","","TRAFFIC STOP","TRAFFIC STOP","ADD OX","","WARNING ISSUED"
"6/14/19 2:12","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","MLK","","CLOSED"
"6/14/19 6:07","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","DWINELLE HALL","","CLOSED"
"6/14/19 6:28","","WELFARE CHECK","CHECK WELFARE- 911 CALL","REC SPRT FAC","","CLOSED"
"6/14/19 7:55","","WELFARE CHECK","CHECK WELFARE- 911 CALL","CALIFORNIA HALL","","CLOSED"
"6/14/19 8:33","","PEDESTRIAN STOP","SUSPECT STOP","LOWER SPROUL GARAGE","","FIELD IDENTIFICATION CARD"
"6/14/19 8:43","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","LOWER SPROUL GARAGE","","CLOSED"
"6/14/19 8:45","19-01570","LARCENY/THEFT","AUTO BURGLARY -REPORT","UNDERHILL LOT","OCCD 06/13/2019,1400 - 06/14/2019, 0700 (MH-45-E) REPORTS BURGLARY VIA PRY TO UC OWNED VEHICLE. LOSS $1050","UNDER INVESTIGATION"
"6/14/19 9:06","","WELFARE CHECK","FEMALE CALLING FOR HELP","SIMON HALL","","CLOSED"
"6/14/19 9:21","","LARCENY/THEFT","BICYCLE THEFT -IN PROGRESS","REC SPRT FAC","","CLOSED"
"6/14/19 9:22","19-01573","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","SIGNPOST-20","OCCD 06/14/2018, 0922 FOUND AMMUNITION CASINGS, SIGNPOST-20.","UNDER INVESTIGATION"
"6/14/19 9:48","19-01574","LARCENY/THEFT","PETTY THEFT -REPORT","UVA-168","OCCD 05/15/2019, 1129-1220 (FO-30-O) REPORTS THEFT OF PACKAGE CONTAINING BOSE HEADPHONES. LOSS $282","UNDER INVESTIGATION"
"6/14/19 10:07","19-01571","TRAFFIC","ACCIDENT / MINOR INJURIES","CENTENNIAL DR","OCCURRED: 06/14/19 1007 HOURS (MB-39-E) VICTIM OF MINOR TRAFFIC ACCIDENT, CENTENNIAL DR. BFD AND ACFD RESPONDED. VICTIM TRANSPORTED TO HIGHLAND HOSPITAL.","UNDER INVESTIGATION"
"6/14/19 10:23","19-01572","LARCENY/THEFT","AUTO BURGLARY -REPORT","UNDERHILL LOT","OCCD 06/13/2019, 1600 - 06/14/2019 1000 (MO-39-E) REPORTS BURGLARY VIA PRY TO UC OWNED VEHICLE, UNDERHILL. LOSS $1400","UNDER INVESTIGATION"
"6/14/19 11:44","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","MEMORIAL STADIUM","","CLOSED"
"6/14/19 12:27","","ALL OTHER OFFENSES","DISTURBING THE PEACE","HEARST GYM","","FIELD IDENTIFICATION CARD"
"6/14/19 13:04","","ALL OTHER OFFENSES","DISTURBING THE PEACE","UPPER SPROUL PLAZA","","CLOSED"
"6/14/19 13:43","","WELFARE CHECK","WELFARE CHECK","WEST CRESCENT","","CLOSED"
"6/14/19 13:48","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","MLK","","CLOSED"
"6/14/19 13:57","19-01575","BURGLARY","BURGLARY -ATTEMPT","UNIT-1 LOADING DOCK","OCCURRED: 06/13/19 2330 - 06/14/19 0815 HOURS (MWA-E) REPORTS ATTEMPTED AUTO BURGLARY TO HIS WHITE FORD F250 UC VEHICLE, UNIT 1 LOADING DOCK.","UNDER INVESTIGATION"
"6/14/19 14:27","","HEALTH AND SAFETY CODE VIOLATION","HEALTH AND SAFETY CODE","SPIEKER PLAZA","","CLOSED"
"6/14/19 14:38","19-01577","LARCENY/THEFT","PETTY THEFT -REPORT","UVA-115","OCCD 06/13/2019, 2300 - 06/14/2019, 1430 (FX-21-O) REPORTS THEFT OF DOG ACCESSORY, 515 WEST END WAY, UVA. LOSS $12.99","CLOSED"
"6/14/19 15:12","19-01576","MISC. SERVICE","FOUND PROPERTY","SPROUL HALL","OCCD 6/14/2019, 1513 FOUND APPLE IPAD AND APPLE PEN TURNED IN FOR SAFELEEPING, SPROUL HALL.","UNDER INVESTIGATION"
"6/14/19 15:22","","ALL OTHER OFFENSES","RULE VIOLATION","ENERGY BIOSCIENCES INSTITUTE","","CLOSED"
"6/14/19 16:01","19-01579","SEX OFFENSES","SEXUAL BATTERY","CENTENNIAL DR","OCCD 1/27/2019 2230 (FXA-S) VICTIM OF SEXUAL BATTERY, CENTENNIAL DRIVE.","UNDER INVESTIGATION"
"6/14/19 16:03","19-01578","ALL OTHER OFFENSES","DISTURBING THE PEACE","MLK","OCCD 06/14/2019 16:22 CORREALE, ARMANDO (MW-37-O) ARRESTED FOR VANDALISM AND PUBLIC INTOXICATION, MLK TO ABH VIA BFD.","CLOSED BY ARREST"
"6/14/19 16:26","","TRAFFIC STOP","TRAFFIC STOP","2515 HILLEGASS","","WARNING ISSUED"
"6/14/19 16:58","","TRAFFIC STOP","TRAFFIC STOP","DURANT IFO UNIT 3","","WARNING ISSUED"
"6/14/19 20:24","","WELFARE CHECK","CHECK WELFARE- 911 CALL","300 GOODING WAY","","CLOSED"
"6/14/19 22:08","","ALL OTHER OFFENSES","RULE VIOLATION","PEOPLES PARK","","CLOSED"
"6/14/19 22:13","","PEDESTRIAN STOP","SUSPECT STOP","UCPD","","CLOSED"
"6/14/19 23:14","19-01580","LARCENY/THEFT","PETTY THEFT -ATTEMPT","JACOBS HALL","OCCD 06/15/2019, 2314 ATTEMPTED THEFT OF A BICYCLE, JACOBS HALL. UNK SUSPECT.","UNDER INVESTIGATION"
"6/14/19 23:33","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","UNIT-1 PUTNAM","","CLOSED"
