"6/15/19 0:02","","OUTSIDE ASSIST","OUTSIDE ASSIST - BPD","DURANT/BOWDITCH","","CLOSED"
"6/15/19 0:24","","PEDESTRIAN STOP","SUSPECT STOP","MEMORIAL GLADE","","CLOSED"
"6/15/19 0:30","","PEDESTRIAN STOP","SUSPECT STOP","CAMPANILE WAY","","FIELD IDENTIFICATION CARD"
"6/15/19 0:39","19-01582","OTHER ASSAULTS","BATTERY AGAINST PEACE OFFICER","LECONTE HALL","OCCD 6/15/2019 0049 CARTER, TONY (MW-29-O) CITED AND RELEASED FOR BATTERY ON PEACE OFFICER AND RESISTING ARREST AND EXCLUDED FROM CAMPUS FOR 7 DAYS, LECONTE HALL.","CLOSED BY CITATION"
"6/15/19 0:48","19-01581","OTHER ASSAULTS","BATTERY -REPORT","KROEBER HALL","OCCD 6/15/2019 0043 (MH-27-E) REPORTS BATTERY VIA THROWN EGG, WEST SIDE KROEBER HALL.","UNDER INVESTIGATION"
"6/15/19 1:23","","TRAFFIC STOP","TRAFFIC STOP","EUCLID RIDGE","","CLOSED BY CITATION"
"6/15/19 1:36","","MISC. SERVICE","FURNISH TRANSPORT","EUCLID RIDGE","","CLOSED"
"6/15/19 2:05","","PEDESTRIAN STOP","SUSPECT STOP","ASUC","","FIELD IDENTIFICATION CARD"
"6/15/19 2:06","","OUTSIDE ASSIST","OUTSIDE ASSIST - BPD","BOWDITCH CHANNING","","CLOSED"
"6/15/19 2:59","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","EVANS FIELD","","CLOSED"
"6/15/19 4:06","","FRAUD","DEFRAUD INNKEEPER","NORTH SPROUL LOT","","CLOSED"
"6/15/19 5:58","","TRAFFIC STOP","TRAFFIC STOP","UNIT-1 LOADING DOCK","","WARNING ISSUED"
"6/15/19 5:59","","ALARM SERVICE","ALARM TEST-SERVICE IN PROGRESS","DAVIS HALL","","CLOSED"
"6/15/19 8:11","19-01583","VANDALISM","MALICIOUS MISCHIEF - REPORT","MEMORIAL GLADE","UNKNOWN TIME OF OCCURANCE HATE RELATED VANDALISM VIA BLACK MARKER, N/W BARRIER POLE MEMORIAL GLADE. FS ADVISED.","UNDER INVESTIGATION"
"6/15/19 10:18","19-01585","BURGLARY","BURGLARY","ASUC","OCCURRED: 06/15/19 1041 HOURS WILLIAMS, EDWARD (MB-40-O) ARRESTED FOR BURGLARY, POSSESSION OF DRUG PARAPHERNALIA, VIOLATION OF PROBATION AND A COURT ORDER, MLK STUDENT UNION. TRANSPORTED VIA PARAMEDIC PLUS TO ABH FOR PSYCHIATRIC EVALUATION WITH CRIMINAL HOLD","CLOSED BY ARREST"
"6/15/19 10:31","","PEDESTRIAN STOP","PEDESTRIAN STOP","UPPER SPROUL PLAZA","","CLOSED"
"6/15/19 10:34","","PEDESTRIAN STOP","PEDESTRIAN STOP","SATHER LANE","","CLOSED BY ARREST"
"6/15/19 12:40","","TOW","TOWED VEHICLE-POSTED TOW AREA","HAAS PAVILION","","CLOSED BY CITATION"
"6/15/19 13:42","","MEDICAL EVENT","INJURY OR ILLNESS","HAAS PAVILION","","CLOSED"
"6/15/19 13:44","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","UVA-123","","CLOSED"
"6/15/19 14:04","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","LOWER FIRE TRAIL","","CLOSED"
"6/15/19 14:31","19-01586","OTHER ASSAULTS","BATTERY","MLK","OCCD 06/15/2019 1431 HRS (MW-41-O) REPORTS BATTERY VIA KICK, MLK. NO PROSECUTION SOUGHT.","UNDER INVESTIGATION"
"6/15/19 14:49","","WELFARE CHECK","CHECK WELFARE- 911 CALL","HAAS PAVILION","","CLOSED"
"6/15/19 15:10","","WELFARE CHECK","CHECK WELFARE- 911 CALL","ZELLERBACH HALL","","CLOSED"
"6/15/19 15:23","19-01587","LARCENY/THEFT","AUTO BURGLARY -REPORT","REC SPRT FAC GARAGE","OCCD 06/15/2019 1300 - 1523 HRS (FH-32-O) REPORTS AUTO BURGLARY TO HER GRAY 2008 TOYOTA CAMRY, 8GRM440, VIA WINDOW SMASH, RSF GARAGE. LOSS $40.","UNDER INVESTIGATION"
"6/15/19 15:40","","MISC. SERVICE","FOUND PROPERTY","HAAS PAVILION","","CLOSED"
"6/15/19 16:11","","ALL OTHER OFFENSES","TRESPASS - FAIL TO LEAVE","UAM","","WARNING ISSUED"
"6/15/19 16:23","","WELFARE CHECK","CHECK WELFARE- 911 CALL","MINOR HALL ADDITION","","CLOSED"
"6/15/19 16:56","19-01588","MOTOR VEHICLE THEFT","VEHICLE THEFT -REPORT","I HOUSE","OCCURRED: 06/14/19 1530 HOURS (MWA-E) REPORTS THE THEFT OF HIS BLUE 2004 TOYOTA RAV 4, I HOUSE LOT.","UNDER INVESTIGATION"
"6/15/19 17:04","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","BANCROFT","","CLOSED BY CITATION"
"6/15/19 17:40","","ALL OTHER OFFENSES","RULE VIOLATION","MAXWELL FIELD","","CLOSED"
"6/15/19 18:22","","PEDESTRIAN STOP","SUSPECT STOP","KROEBER HALL","","CLOSED"
"6/15/19 20:26","19-01590","LARCENY/THEFT","PETTY THEFT -BIKE REPORT","ENERGY BIOSCIENCES INSTITUTE","OCCURED: 06/15/19 1800-2000 (MW-22-S) REPORTS THEFT OF HIS BLACK/SILVER MENS 21 SPEED ROADBIKE, EBI S/E BIKE RACKS, VALUE: $150.","UNDER INVESTIGATION"
"6/15/19 20:32","","WELFARE CHECK","CHECK WELFARE- 911 CALL","HEARST GYM","","CLOSED"
