"6/24/19 0:36","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","SIGNPOST-20","","WARNING ISSUED"
"6/24/19 0:43","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","SIGNPOST-16","","CLOSED"
"6/24/19 0:56","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","LHS VISTA LOT","","WARNING ISSUED"
"6/24/19 3:48","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","CLARK KERR CAMPUS","","CLOSED"
"6/24/19 3:53","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","CKC-25","","CLOSED"
"6/24/19 7:53","","DISORDERLY CONDUCT","LODGING","1951 OXFORD LOT","","CLOSED"
"6/24/19 8:01","","TRAFFIC STOP","TRAFFIC STOP","BANCROFT/ESHLEMAN HALL","","CLOSED BY CITATION"
"6/24/19 9:00","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","UVA-138","","CLOSED"
"6/24/19 9:06","","ALARM","AUTO ALARM","UNIVERSITY VILLAGE ALBANY","","CLOSED"
"6/24/19 9:32","19-01653","MISC. SERVICE","FOUND PROPERTY","ESHLEMAN HALL","OCCD 06/24/2019 0932 HRS FOUND STEAK KNIFE, ESHLEMAN HALL. TAKEN TO UCPD FOR DESTRUCTION.","UNDER INVESTIGATION"
"6/24/19 9:50","","LARCENY/THEFT","PETTY THEFT -BIKE REPORT","REC SPRT FAC","","CLOSED"
"6/24/19 10:15","","PEDESTRIAN STOP","PEDESTRIAN STOP","S/W CORNER PEOPLES PARK","","FIELD IDENTIFICATION CARD"
"6/24/19 10:57","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","DWINELLE HALL","","CLOSED"
"6/24/19 11:18","","ALL OTHER OFFENSES","RULE VIOLATION","WHEELER HALL","","CLOSED"
"6/24/19 12:04","","TRAFFIC STOP","TRAFFIC STOP","BANCROFT/BARROWS","","WARNING ISSUED"
"6/24/19 12:13","","TRAFFIC STOP","TRAFFIC STOP","DURANT/TELEGRAPH","","CLOSED BY CITATION"
"6/24/19 12:19","19-01654","MISC. SERVICE","FOUND PROPERTY","DWIGHT IFO PEOPLE PARK","OCCURRED: 06/24/19 1219 HOURS FOUND GREEN BIANCHI BICYCLE, DWIGHT IFO PEOPLE`S PARK. TO UCPD FOR SAFEKEEPING","UNDER INVESTIGATION"
