"5/16/19 0:28","","TRAFFIC STOP","TRAFFIC STOP","2400 CHANNING WAY","","CLOSED BY CITATION"
"5/16/19 2:20","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","ASUC","","CLOSED"
"5/16/19 4:25","-00572","ALL OTHER OFFENSES W","ARRANT ARREST","BOWDITCH/DURANT","OCCURRED: 05/16/19 0427 HOURS CHOWCASTILLO, EDDY (MH-25-O) ARRESTED FOR TWO UCPD MISDEMEANOR WARRRANTS, BOWWDITCH/DURANT. TO BPD JAIL.","CLOSED BY ARREST"
"5/16/19 5:09","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","PEOPLES PARK","","CLOSED"
"5/16/19 5:30","19-01322","DRUG VIOLATIONS","POSSESION OF METHAMPHETAMINES","MLK JR WAY JAIL","OCCURRED: 05/16/19 0427 HOUIRS CHOWCASTILLO, EDDY (MH-25-O) ARRESTED FOR POSSESSION OF METHAMPHETAMINES, VIOLATION OF PROBATION AND BRINGING A CONTROLLED SUBSTANCE INTO JAIL, BPD JAIL.","CLOSED BY ARREST"
"5/16/19 5:47","","DEMONSTRATION","DEMONSTRATION STANDBY","CAMPUS","","CLOSED"
"5/16/19 7:07","","MISC. SERVICE","CAMPSITE INVESTIGATIO","N SMYTH-FERNWALD","","CLOSED"
"5/16/19 7:54","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","WARREN HALL","","CLOSED"
"5/16/19 7:59","","WELFARE CHECK","WELFARE CHECK","UNIT-2 GRIFFITH","","CLOSED"
"5/16/19 8:05","","PEDESTRIAN STOP","PEDESTRIAN STOP","ASUC GARAGE","","FIELD IDENTIFICATION CARD"
"5/16/19 8:15","","WELFARE CHECK","WELFARE CHECK","MOFFITT LIBRARY","","CLOSED"
"5/16/19 8:19","","WELFARE CHECK","WELFARE CHECK","WEST CRESCENT","","FIELD IDENTIFICATION CARD"
"5/16/19 8:51","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","FRANK SCHLESSINGER BRIDGE","","CLOSED"
