"6/2/19 0:02","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","UNIVERSITY AV","","CLOSED"
"6/2/19 0:30","","PEDESTRIAN STOP","SUSPECT STOP","ANNA HEAD","","FIELD IDENTIFICATION CARD"
"6/2/19 0:55","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","LOWER SPROUL PLAZA","","CLOSED"
"6/2/19 1:00","","PEDESTRIAN STOP","SUSPECT STOP","PEOPLES PARK","","FIELD IDENTIFICATION CARD"
"6/2/19 4:39","19-01473","ALL OTHER OFFENSES","FALSE INFO TO POLICE OFFICER","UNIT-2 WADA","OCCD 06/02/2019, 0458 SEALS, MICHAEL (MW-26-O) ARRESTED FOR PROVIDING FALSE INFORMATION TO A POLICE OFFICER, UNIT-2 WADA. TO BPD JAIL.","CLOSED BY ARREST"
"6/2/19 8:13","19-01474","TOW","EXPIRED REGISTRATION OVER 6 MO","BOWDTICH S BANCROFT","OCCD 06/02/2019 0813 HOURS BLACK 2001 FORD EXPLORER, 6MAJ819, TOWED FOR REGISTRATION EXPIRED OVER 6 MONTHS, 2311 BANCROFT WAY. TO M&A TOW.",""
"6/2/19 8:38","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","LAWRENCE HALL OF SCIENCE","","CLOSED"
"6/2/19 8:54","","PEDESTRIAN STOP","SUSPECT STOP","DWINELLE HALL","","FIELD IDENTIFICATION CARD"
"6/2/19 9:15","19-01476","ALL OTHER OFFENSES","RULE VIOLATION","RICHMOND FIELD STATION","OCCD 06/02/2019, 0915 (MO-36-S) CONTACTED FOR POSSESSING AND ATTEMPTING TO USE ANOTHER STUDENT`S KEYCARD, RFS.","UNDER INVESTIGATION"
"6/2/19 10:46","19-01477","MEDICAL EVENT","INJURY OR ILLNESS","PEOPLES PARK","OCCD 06/02/2019 1046 HOURS (MX-61-O) VICTIM OF ILLNESS, PEOPLES PARK. TRANSPORTED TO ALTA BATES VIA BFD.","CLOSED"
"6/2/19 13:09","19-01478","TRAFFIC","ACCIDENT / MINOR INJURIES","ELLSWORTH PARKING STRUCTURE","OCCD 06/02/2019, 1309 (FA-76-O) AND (MW-78-O) INVOLVED IN A MINOR INJURY COLLISION, STRUCTURE C. WILL SEEK OWN MEDICAL.","UNDER INVESTIGATION"
"6/2/19 15:32","","PEDESTRIAN STOP","PEDESTRIAN STOP","UNIT-1","","FIELD IDENTIFICATION CARD"
"6/2/19 17:01","","TRAFFIC","ACCIDENT / NO INJURIES","WEST CRESCENT","","CLOSED"
"6/2/19 17:53","19-01479","MEDICAL EVENT","INJURY OR ILLNESS","CALIFORNIA HALL","OCCURED: 06/02/19 1753 (MB-19-O) VICTIM OF INJURY, E/S CALIFORNIA HALL. BFD TRANSPORTED TO KAISER OAKLAND.","CLOSED"
"6/2/19 18:19","","PEDESTRIAN STOP","SUSPECT STOP","BANWAY","","CLOSED"
"6/2/19 18:35","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","FOOTHILL LOT","","CLOSED"
"6/2/19 18:56","19-01480","LARCENY/THEFT","PETTY THEFT -BIKE REPORT","HAAS PAVILION","OCC 05/20/2019 1400 - 06/02/2019-1600 (MW-19-S) REPORTS THEFT OF HIS BLACK MOTOBECANE PHANTOM MENS ROAD BIKE, HAAS PAVILION. LOSS OF $600","UNDER INVESTIGATION"
"6/2/19 19:12","19-01481","MISC. SERVICE","FOUND PROPERTY","MLK","FOUND 2 APPLE LAPTOPS AND A LOOK BOOK, MLK. BROUGHT TO UCPD FOR SAFE KEEPING.","UNDER INVESTIGATION"
"6/2/19 19:27","19-01482","LARCENY/THEFT","PETTY THEFT -REPORT","UVA LITTLE LEAGUE FIELD","OCCURED: 06/02/19 1830 (FW-70-O) REPORTS THEFT OF HER SILVER IPHONE 6, VALUE: $100, UVA LITTLE LEAGUE FIELD, 06/02/19 1830.","UNDER INVESTIGATION"
"6/2/19 21:21","","TRAFFIC STOP","TRAFFIC STOP","BANCROFT/PIEMONT","","WARNING ISSUED"
"6/2/19 21:58","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","CKC TRACK","","CLOSED"
"6/2/19 22:00","","TRAFFIC STOP","TRAFFIC STOP","DURANT W TELE","","WARNING ISSUED"
"6/2/19 22:04","","PEDESTRIAN STOP","SUSPECT STOP","2460 BANCROFT WAY","","CLOSED"
