"5/8/19 0:22","","TRAFFIC STOP","TRAFFIC STOP","CHANN BOWD","","WARNING ISSUED"
"5/8/19 0:43","","TRAFFIC STOP","TRAFFIC STOP","DURANT IFO UNIT-1","","CLOSED BY CITATION"
"5/8/19 1:06","","TRAFFIC STOP","TRAFFIC STOP","BANC IFO BANWAY LOT","","CLOSED BY CITATION"
"5/8/19 1:20","","WELFARE CHECK","CHECK WELFARE- 911 CALL","UNIT-1 DEUTSCH","","CLOSED"
"5/8/19 1:23","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","LIBERTY SHIP WAY","","CLOSED"
"5/8/19 5:34","","PEDESTRIAN STOP","SUSPECT STOP","MLK","","FIELD IDENTIFICATION CARD"
"5/8/19 6:11","","OUTSIDE ASSIST","OUTSIDE ASSIST -MISCELLANEOUS","OAKRIDGE RD/TUNNEL RD","","CLOSED"
"5/8/19 6:20","","MAINTENANCE ISSUE","CAMPUS CONDITION -GROUNDS","PEOPLES PARK","","CLOSED"
"5/8/19 7:46","","SUSPICIOUS EVENT","SUSPICIOUS PERSON - REPORT","ALUMNI HOUSE","","FIELD IDENTIFICATION CARD"
"5/8/19 8:23","","WELFARE CHECK","WELFARE CHECK","WARREN HALL","","CLOSED"
"5/8/19 9:50","","ALL OTHER OFFENSES","TRESPASS - REAL PROP OR STRUCTURE W/OUT OWNER CONSENT","UNIVERSITY HALL","","FIELD IDENTIFICATION CARD"
"5/8/19 9:51","19-01246","LARCENY/THEFT","PETTY THEFT -BIKE REPORT","REC SPRT FAC","OCCURRED: 05/8/19 0848 HOURS (FX-24-S) REPORTS THE THEFT OF HER UNKNOWN COLOR/MAKE/MODEL BICYCLE, RSF. LOSS OF $400.00. SUSPECT: MB, ALL DRK CLOTHING","UNDER INVESTIGATION"
"5/8/19 10:16","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","I HOUSE LOT","","CLOSED"
"5/8/19 10:51","19-01245","ALL OTHER OFFENSES","VIOLATION OF PROBATION","SPIEKER PLAZA","OCCURRED: 05/8/19 1056 HOURS WHITMORE, HENRY (MB-51-O) ARRESTED FOR VIOLATION OF PROBATION AND A COURT ORDER, SPIEKER PLAZA. TO BPD JAIL.","CLOSED BY ARREST"
"5/8/19 12:40","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","UCPD","","CLOSED"
"5/8/19 13:08","","WELFARE CHECK","CHECK WELFARE- 911 CALL","300 GOODING WAY","","CLOSED"
"5/8/19 13:19","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","BWW","","UNFOUNDED"
"5/8/19 13:42","","TRAFFIC STOP","TRAFFIC STOP","BANROFT IFO ESHELMAN","","WARNING ISSUED"
"5/8/19 13:55","","WELFARE CHECK","WELFARE CHECK","BOWLES HALL","","CLOSED"
"5/8/19 14:23","","WELFARE CHECK","CHECK WELFARE- 911 CALL","UNIT-3 SPENS/BLACK","","CLOSED"
"5/8/19 15:00","","ALL OTHER OFFENSES","RULE VIOLATION","1995 UNIVERSITY AV","","CLOSED"
"5/8/19 15:01","19-01247","LARCENY/THEFT","PETTY THEFT -REPORT","UPPER HEARST STRUCTURE","OCC: 05/7/19 0920 - 1018 HOURS (FW-46-E) REPORTS THE THEFT OF A PARKING PERMIT FROM HER 2008 SILVER VOLKSWAGON, UPPER HEARST STRUCTURE. NO LOSS","UNDER INVESTIGATION"
"5/8/19 15:05","","WELFARE CHECK","CHECK WELFARE- 911 CALL","MEMORIAL GLADE","","CLOSED"
"5/8/19 15:24","19-01249","FORGERY AND COUNTERFEITING","FRAUDULENT USE OF CREDIT CARD","ZELLERBACH HALL","5/2/19 - 05/18/19, UNKNOWN TIME (MXA-E) REPORTS FRADULENT USE TO HIS UC BLU CARD, ZELLERBACH HALL. NO LOSS","UNDER INVESTIGATION"
"5/8/19 15:26","","OUTSIDE ASSIST","OUTSIDE ASSIST -MISCELLANEOUS","OHLONE/WEST END","","CLOSED"
