"5/17/19 0:35","","TRAFFIC STOP","TRAFFIC STOP","2500 DURANT","","CLOSED BY CITATION"
"5/17/19 0:56","","ALL OTHER OFFENSES","DISTURBING PEACE-ENTERTAINMENT","LHS VISTA LOT","","CLOSED"
"5/17/19 0:59","","TRAFFIC STOP","TRAFFIC STOP","2500 DURANT","","CLOSED BY CITATION"
"5/17/19 1:50","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","NORTHGATE HALL","","CLOSED"
"5/17/19 2:23","","ALL OTHER OFFENSES","RULE VIOLATION","DOE LIBRARY","","CLOSED"
"5/17/19 2:26","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","KOSHLAND HALL","","CLOSED"
"5/17/19 2:40","","ALL OTHER OFFENSES","TRESPASS - FAIL TO LEAVE","I HOUSE","","CLOSED"
"5/17/19 3:10","","ALL OTHER OFFENSES","DISTURBING THE PEACE","2535 CHANNING/BOWDITCH APTS","","CLOSED"
"5/17/19 3:17","19-01341","ALL OTHER OFFENSES","RULE VIOLATION","I HOUSE","(FW-21-S) AND (FW-20-S) GIVEN WARNING AND CIVIL ADVICE REGARDING EXCESSIVE NOISE, IHOUSE. FORWARDED TO STUDENT CODE OF CONDUCT.","UNDER INVESTIGATION"
"5/17/19 3:53","19-01342","MEDICAL EVENT","INJURY OR ILLNESS","UNIT-1 PUTNAM","(MW-18-S) VICTIM OF ALCOHOL RELATED ILLNESS, UNIT-1 PUTNAM. BFD RESPONDED AND TRANSPORTED TO SUMMIT MEDICAL.","CLOSED"
"5/17/19 4:19","","DISORDERLY CONDUCT","LODGING","SEQUOIA APTS","","CLOSED"
"5/17/19 7:16","","MISC. SERVICE","CAMPSITE INVESTIGATION","SMYTH-FERNWALD","","FIELD IDENTIFICATION CARD"
"5/17/19 7:37","","MISC. SERVICE","SECURITY SWEEP","2000 CARLETON","","CLOSED"
"5/17/19 8:05","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","540 ASHBURY AVE","","CLOSED"
"5/17/19 8:33","","WELFARE CHECK","WELFARE CHECK","BWW","","CLOSED"
"5/17/19 9:14","","MAINTENANCE ISSUE","CAMPUS CONDITION -ELEVATOR","SPROUL HALL","","CLOSED"
"5/17/19 9:18","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","BANWAY LOT","","CLOSED"
"5/17/19 9:30","","PEDESTRIAN STOP","PEDESTRIAN STOP","STRUCTURE C","","FIELD IDENTIFICATION CARD"
"5/17/19 9:49","19-01343","OUTSIDE ASSIST","OUTSIDE ASSIST -MISCELLANEOUS","51ST AND SHATTUCK","OCCD 05/17/2019, 0949 OUTSIDE ASSIST TO OAKLAND PD REGARDING MEDICAL ASSISTANCE, 51ST AND SHATTUCK, OAKLAND.","UNDER INVESTIGATION"
"5/17/19 10:15","","HEALTH AND SAFETY CODE VIOLATION","HEALTH AND SAFETY CODE","LOWER SPROUL GARAGE","","CLOSED"
"5/17/19 10:29","","ALL OTHER OFFENSES","TRESPASS - FAIL TO LEAVE","BWW","","CLOSED"
"5/17/19 11:15","19-01344","TRAFFIC","ACCIDENT / NO INJURIES","BANCROFT/FULTON","OCCD 05/17/2019, 11:15 UC OWNED VEHICLE INVOLVED IN A NON INJURY VEHICLE ACCIDENT, BACNROFT AND FULTON.","UNDER INVESTIGATION"
"5/17/19 11:38","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","ASUC","","CLOSED"
"5/17/19 12:36","19-01345","MISC. SERVICE","FOUND PROPERTY","TANG CENTER","OCCD 5/17/2019, 1238 FOUND BACKPACK AND CONTENTS, TANG CENTER TO UCPD FOR SAFEKEEPING.","UNDER INVESTIGATION"
"5/17/19 12:38","","SUPPLEMENT","SUPPLEMENT","DWINELLE HALL","","CLOSED"
