"6/1/19 0:16","19-01470","MISC. SERVICE","FOUND PROPERTY","BOALT HALL","FOUND TOOLS, BOALT HALL. TO UCPD FOR SAFEKEEPING.","UNDER INVESTIGATION"
"6/1/19 0:51","","PEDESTRIAN STOP","PEDESTRIAN STOP","UPPER SPROUL PLAZA","","CLOSED"
"6/1/19 0:56","","PEDESTRIAN STOP","SUSPECT STOP","ASUC GARAGE","","CLOSED"
"6/1/19 1:21","","ALL OTHER OFFENSES","DISTURBING PEACE-ENTERTAINMENT","LHS VISTA LOT","","CLOSED"
"6/1/19 1:41","","ADMINISTRATIVE SERVICE","PRISONER TRANSPORT","NORTH COUNTY JAIL","","CLOSED"
"6/1/19 3:27","","MISC. SERVICE","PROPERTY DAMAGE","CLARK KERR CAMPUS","","CLOSED"
"6/1/19 3:50","","PEDESTRIAN STOP","SUSPECT STOP","ASUC GARAGE","","CLOSED"
"6/1/19 7:45","","TRAFFIC","ACCIDENT / NO INJURIES","TELE/BANCROFT","","CLOSED"
"6/1/19 8:34","","MISC. SERVICE","SMOKE INVESTIGATION","GRIZZLY PEAK BLVD","","UNFOUNDED"
"6/1/19 8:36","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","UVA-168","","CLOSED"
"6/1/19 9:02","","DISORDERLY CONDUCT","LODGING","UVA COMMUNITY CENTER","","FIELD IDENTIFICATION CARD"
"6/1/19 9:12","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","SEQUOIA APTS","","CLOSED"
"6/1/19 10:00","","ALL OTHER OFFENSES","DISTURBING PEACE-ENTERTAINMENT","MEMORIAL STADIUM","","CLOSED"
"6/1/19 10:42","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","HEARST GYM","","UNFOUNDED"
"6/1/19 11:16","19-01471","BURGLARY","BURGLARY -REPORT","MLK","OCCD 06/01/2019, 1207 HRS WILSIE, MATTHEW (MW-22-O) ARRESTED FOR BURGLARY, POSSSESSION OF A KNIFE LONGER THAN 2 INCHES ON UC PROPERTY AND EXCLUDED FROM ALL UC PROPERTY FOR 7 DAYS, MLK TO BPD JAIL.","CLOSED BY ARREST"
"6/1/19 12:30","","MISC. SERVICE","CIVIL ADVICE","PEOPLES PARK","","CLOSED"
"6/1/19 13:56","","ANIMAL CASE","ANIMAL CASE","CAMPBELL HALL","","CLOSED"
"6/1/19 14:14","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","UVA-147","","CLOSED BY CITATION"
"6/1/19 14:25","19-01472","OUTSIDE ASSIST","OUTSIDE ASSIST - LBNL","UCPD","OCCD 5/31/19, 2200 - 2230 HRS OUTSIDE ASSIST REGARDING GRAND THEFT OF LBNL LAPTOP, BERKELEY. LOSS $1850.","UNDER INVESTIGATION"
"6/1/19 15:15","","WELFARE CHECK","CHECK WELFARE- 911 CALL","CKC-1","","CLOSED"
"6/1/19 16:07","","MISC. SERVICE","CIVIL ADVICE","1110 JACKSON STREET","","CLOSED"
"6/1/19 19:23","","ALL OTHER OFFENSES","RULE VIOLATION","ZELLERBACH HALL","","CLOSED"
"6/1/19 19:51","","TRAFFIC STOP","TRAFFIC STOP","2500 DURANT","","WARNING ISSUED"
"6/1/19 20:23","","TRAFFIC STOP","TRAFFIC STOP","FULOTN/BANCROFT","","CLOSED BY CITATION"
"6/1/19 20:48","","TRAFFIC STOP","TRAFFIC STOP","FULTON/CHANNING","","CLOSED BY CITATION"
"6/1/19 20:50","","TRAFFIC STOP","TRAFFIC STOP","SHATTUCK/CHANNING","","WARNING ISSUED"
"6/1/19 20:59","","TRAFFIC STOP","TRAFFIC STOP","FULTON DURANT","","WARNING ISSUED"
"6/1/19 21:01","","TRAFFIC STOP","TRAFFIC STOP","2610 CHANNNING","","WARNING ISSUED"
"6/1/19 21:38","","TRAFFIC STOP","TRAFFIC STOP","RED OAK/6TH","","WARNING ISSUED"
"6/1/19 21:57","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","MEAD ST NEAR S/47","","CLOSED"
"6/1/19 22:22","","TRAFFIC STOP","TRAFFIC STOP","DANA/BANCROFT","","WARNING ISSUED"
"6/1/19 23:17","","DISORDERLY CONDUCT","LODGING","BLACKWELL HALL","","CLOSED"
"6/1/19 23:25","","TRAFFIC STOP","TRAFFIC STOP","IFO REC SPRT FAC","","CLOSED BY CITATION"
"6/1/19 23:28","","TRAFFIC STOP","TRAFFIC STOP","COLLEGE/DERBY","","WARNING ISSUED"
