"6/18/19 0:05","","ALL OTHER OFFENSES","DISTURBING PEACE-ENTERTAINMENT","LHS VISTA LOT","","CLOSED"
"6/18/19 0:13","19-01605","BURGLARY","BURGLARY -REPORT","UCOP","UPDATE: 06/17/2019 2200-2240 (MW-45-E) REPORTS THEFT OF BLK MOUNTAIN BIKE FROM BIKE CAGE AND VANDALISM TO A ROLL UP DOOR, UCOP. LOSS OF $10,100","UNDER INVESTIGATION"
"6/18/19 0:36","","MISC. SERVICE","SMOKE INVESTIGATION","STANLEY HALL","","CLOSED"
"6/18/19 5:01","19-01606","BURGLARY","BURGLARY","RICHMOND FIELD STATION"," OCCURED: 06/18/19 0501 (MB-50-E)REPORTS BURGLARY VIA CUT LOCK TO FENCE, RFS.","UNDER INVESTIGATION"
"6/18/19 7:05","","MISC. SERVICE","CIVIL ADVICE","BECHTEL HALL","","CLOSED"
"6/18/19 7:14","","WELFARE CHECK","CHECK WELFARE- 911 CALL","DWINELLE HALL","","CLOSED"
"6/18/19 7:31","","LARCENY/THEFT","PETTY THEFT -ATTEMPT","UNIVERSITY VILLAGE ALBANY","","CLOSED"
"6/18/19 8:17","","DISORDERLY CONDUCT","LODGING","BANWAY","","FIELD IDENTIFICATION CARD"
"6/18/19 8:27","19-01608","LARCENY/THEFT","GRAND THEFT","EDWARDS TRACK","OCCD 11/16/2018 - 05/09/2019 UNK TIME (MH-29-E) REPORTS THEFT OF HIS LEAF BLOWER, EDWARDS TRACK. LOSS $1000.","UNDER INVESTIGATION"
"6/18/19 9:03","19-01607","OTHER ASSAULTS","BATTERY AGAINST PEACE OFFICER","ASUC","OCCD 6/18/2019 0929 ANTIONE, DION (MB-25-O) ARRESTED FOR BATTERY ON A PEACE OFFICER, MLK TO BPD JAIL.","CLOSED BY ARREST"
"6/18/19 9:13","","PEDESTRIAN STOP","FOOT PURSUIT","ASUC","","CANCELLED"
"6/18/19 9:13","19-01610","BURGLARY","BURGLARY -ATTEMPT","SPROUL HALL","OCCD 06/17/2019 1800 - 1830 HRS (FAA-E) REPORTS ATTEMPTED BURGLARY VIA DOOR PRY, SPROUL HALL.","UNDER INVESTIGATION"
"6/18/19 9:29","19-01609","LARCENY/THEFT","GRAND THEFT","UNIT-2 WADA","OCCD 06/17/2019 0913 HRS (FZ-20-S) REPORTS GRAND THEFT AND IMPERSONATION OF A PEACE OFFICER VIA PHONE SCAM, UNIT-2 WADA. LOSS $8,000.","UNDER INVESTIGATION"
"6/18/19 10:15","","ADMINISTRATIVE SERVICE","PRISONER TRANSPORT","WEST COUNTY","","CLOSED"
"6/18/19 11:12","","WELFARE CHECK","WELFARE CHECK","GILMAN HALL","","CLOSED"
"6/18/19 11:44","","MISC. SERVICE","FURNISH TRANSPORT","13TH/J","","CLOSED"
"6/18/19 12:09","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","LOWER SPROUL PLAZA","","CLOSED"
"6/18/19 12:35","","WELFARE CHECK","WELFARE CHECK","CORY HALL","","CLOSED"
"6/18/19 13:25","","MISC. SERVICE","FOUND PROPERTY","CSS","","CLOSED"
"6/18/19 14:42","","WELFARE CHECK","WELFARE CHECK","UPPER SPROUL PLAZA","","CLOSED"
"6/18/19 15:38","","PEDESTRIAN STOP","SUSPECT STOP","LIFE SCIENCE ADDITION","","CLOSED"
"6/18/19 17:01","19-01612","BURGLARY","BURGLARY -REPORT","BARROWS HALL","OCCD 6/17/2019 1700-6/18/2019 1700 (FW-46-E) REPORTS BURGLARY, BARROWS HALL RM 608. TAKEN: TWO DESKTOP COMPUTERS.","UNDER INVESTIGATION"
"6/18/19 17:05","","VEHICLE CODE VIOLATION","VEHICLE CODE VIOLATION","2427 DWIGHT WAY","","CLOSED"
"6/18/19 19:08","","ALL OTHER OFFENSES","RULE VIOLATION","BANCROFT LIBRARY","","CLOSED"
"6/18/19 19:37","19-01613","VANDALISM","MALICIOUS MISCHIEF - REPORT","300 GOODING WAY","06/03/19 0400-06/18/19 1937 HRS. (FH-25-S) REPORTS VANDALISM VIA SPIT / FECAL MATTER ON FRONT DOOR, 300 GOODING WAY.","UNDER INVESTIGATION"
"6/18/19 20:22","","TRAFFIC STOP","TRAFFIC STOP","SHATTUCK/ DWIGHT","","CLOSED BY CITATION"
"6/18/19 20:35","19-01614","MEDICAL EVENT","INJURY OR ILLNESS","EDWARDS TRACK","OCCURED: 06/18/19 1945 (MWA-E) VICTIM OF INJURY, EDWARDS TRACK. VICTIM TO SEEK OWN MEDICAL.","CLOSED"
"6/18/19 21:13","","TRAFFIC STOP","TRAFFIC STOP","DURANT COLLEGE","","WARNING ISSUED"
"6/18/19 21:27","","TRAFFIC STOP","TRAFFIC STOP","SHATTUCK/ADDISON","","CLOSED BY CITATION"
"6/18/19 21:54","","TRAFFIC STOP","TRAFFIC STOP","OXFORD /BERKELEY WAY","","WARNING ISSUED"
"6/18/19 22:02","","TRAFFIC STOP","TRAFFIC STOP","DURANT/BOWDITCH","","CLOSED BY CITATION"
"6/18/19 22:20","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","UNIT-2 WADA","","FIELD IDENTIFICATION CARD"
"6/18/19 22:53","","TRAFFIC STOP","TRAFFIC STOP","DURANT ELLSWORTH","","CLOSED BY CITATION"
"6/18/19 23:06","","DISORDERLY CONDUCT","LODGING","DWINELLE HALL","","CLOSED"
"6/18/19 23:41","","PEDESTRIAN STOP","SUSPECT STOP","2520 DURANT","","CLOSED"
