"5/23/19 0:18","","PEDESTRIAN STOP","SUSPECT STOP","ASUC","","CLOSED"
"5/23/19 0:30","","DISORDERLY CONDUCT","LODGING","LOWER SPROUL GARAGE","","CLOSED"
"5/23/19 6:19","19-01412","MISC. SERVICE","PROPERTY DAMAGE","BARROWS LANE","OCCURRED: 05/22/19 1900 - 05/23/19 PROPERTY DAMAGE TO D-15, BARROW LANE","UNDER INVESTIGATION"
"5/23/19 6:24","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE - REPORT","RICHMOND FIELD STATION","","CLOSED"
"5/23/19 7:47","","ALL OTHER OFFENSES","DISTURBING THE PEACE","CLARK KERR CAMPUS","","CLOSED"
"5/23/19 8:41","","ALARM","EMERGENCY ALARM","CLARK KERR CAMPUS","","CLOSED"
"5/23/19 10:22","19-01414","HAZARD","HAZARDOUS CONDITION","2224 PIEDMONT AV","","UNDER INVESTIGATION"
"5/23/19 10:29","","PEDESTRIAN STOP","PEDESTRIAN STOP","ANNA HEAD","","CLOSED"
"5/23/19 11:18","19-01413","MISC. SERVICE","CIVIL ADVICE","UCPD","OCCURRED: 05/23/19 1118 HOURS CIVIL ADVICE, UCPD","UNDER INVESTIGATION"
"5/23/19 11:32","","WELFARE CHECK","WELFARE CHECK","BARROWS LANE","","CLOSED"
"5/23/19 13:02","","WELFARE CHECK","CHECK WELFARE- 911 CALL","LBNL-50B","","CLOSED"
"5/23/19 13:09","","PEDESTRIAN STOP","SUSPECT STOP","TELE DURANT","","CLOSED"
"5/23/19 13:29","19-01415","MISC. SERVICE","LOST UC KEYS","LOS ANGELES","OCCD 5/17/2019 - 05/19/2019 (MXA-S) REPORTS THE LOSS 2 UC KEYS, LOS ANGELES.","UNDER INVESTIGATION"
"5/23/19 14:33","","SUPPLEMENT","SUPPLEMENT","SATHER GATE","","CLOSED"
"5/23/19 15:36","19-01417","MEDICAL EVENT","INJURY OR ILLNESS","GREEK THEATER","OCCD 05/23/2019, 1537 (FW-85-O) VICTIM OF ILLNESS, GREEK THEATER TO ABH VIA BFD.","CLOSED"
"5/23/19 15:38","19-01416","LARCENY/THEFT","PETTY THEFT -REPORT","TANG CENTER","OCCURRED: 05/23/19 1520-1535 HOURS (FA-26-S) REPORTS THE THEFT OF HER BACK PILLOW, 3RD TANG CENTER. UNKNOWN LOSS.","UNDER INVESTIGATION"
"5/23/19 16:44","19-01418","DRUG VIOLATIONS","POSSESION OF METHAMPHETAMINES","PEOPLES PARK","OCCURRED: 05/23/19 1702 HOURS BRAGG, DONNELL (MB-49-O) ARRESTED FOR POSSESSION OF METHAMPHETAMINES, POSSESSION OF A KNIFE ON UC CAMPUS, VIOLATION OF A COURT ORDER, VIOLATION OF PROBATION, PEOPLE`S PARK. TO BPD JAIL.","CLOSED BY ARREST"
"5/23/19 16:46","19-01419","MEDICAL EVENT","INJURY OR ILLNESS","BOWLES HALL","OCCURRED: 05/23/19 1646 HOURS (FB-44-E) VICTIM OF ILLNESS, BOWLES HALL. BFD RESPONDED AND TRANSPORTED TO KAISER OAKLAND","CLOSED"
"5/23/19 18:18","","WELFARE CHECK","CHECK WELFARE- 911 CALL","UNIVERSITY VILLAGE ALBANY","","CLOSED"
"5/23/19 19:34","","WELFARE CHECK","WELFARE CHECK","MOSES COURT LOT","","CLOSED"
"5/23/19 21:27","19-01420","ALL OTHER OFFENSES","EXCLUSION FROM CAMPUS","SODA HALL","(MA-26-O) ISSUED 7 DAY STAY AWAY ORDER FROM ALL UC PROPERTY, SODA HALL 6TH FLOOR.","UNDER INVESTIGATION"
"5/23/19 21:34","19-01421","DRUG VIOLATIONS","UNDER INFLU CONTROLLED SUBST","RED OAK/6TH ST","FLOWERS, BRYNNERE (MA-29-O) ARRESTED FOR BEING UNDER THE INFLUENCE OF A CONTROLLED SUBSTANCE AND PROBATION VIOLATION, 748 RED OAK AVE. TOT BPD JAIL","CLOSED BY ARREST"
