"6/30/19 0:26","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","MLK","","CLOSED"
"6/30/19 0:35","","PEDESTRIAN STOP","SUSPECT STOP","GENETICS & PLANT BIOLOGY","","FIELD IDENTIFICATION CARD"
"6/30/19 1:00","","PEDESTRIAN STOP","SUSPECT STOP","MLK","","CLOSED"
"6/30/19 1:14","19-01715","MISSING PERSON","MISSING PERSON","BLACKWELL HALL","(MA-20-O) REPORTED AS A VOLUNTARY MISSING PERSON, BLACKWELL HALL.","UNDER INVESTIGATION"
"6/30/19 1:53","","MEDICAL EVENT","INJURY OR ILLNESS","CKC-12","","CLOSED"
"6/30/19 1:54","19-01716","WELFARE CHECK","WELFARE CHECK","400 OHLONE AVE","OCCURED: 06/30/19 0154 (MW-29-S) CONTACTED FOR WELFARE CHECK, 400 OHLONE AVE. PROVED OK.","UNDER INVESTIGATION"
"6/30/19 2:10","","MEDICAL EVENT","INJURY OR ILLNESS","CALIFORNIA HALL","","CLOSED"
"6/30/19 2:30","","WELFARE CHECK","CHECK WELFARE- 911 CALL","HAZ MAT FACILITY","","CLOSED"
"6/30/19 2:39","","PEDESTRIAN STOP","SUSPECT STOP","UPPER SPROUL PLAZA","","CLOSED"
"6/30/19 3:25","19-01717","MEDICAL EVENT","INJURY OR ILLNESS","CKC-2","(FW-16-O) VICTIM OF CASUALTY, CKC-2. BFD RESPONDED AND TRANSPORTED TO ALTA BATES.","CLOSED"
"6/30/19 10:07","","SUSPICIOUS EVENT","SUSPICIOUS CIRCUMSTANCE","MLK","","CANCELLED"
"6/30/19 10:27","","WELFARE CHECK","WELFARE CHECK","MLK","","CLOSED"
"6/30/19 12:14","","TRAFFIC STOP","TRAFFIC STOP","TANG CENTER LOT","","WARNING ISSUED"
"6/30/19 12:23","","OUTSIDE ASSIST","OUTSDE ASSIST BPD COVER","2425 DURANT AVE","","CLOSED"
"6/30/19 12:34","","SUPPLEMENT","SUPPLEMENT","BLACKWELL HALL","OCCD 06/30/2019 1239 HRS (MA-20-O) LOCATED AS A MISSING PERSON.","UNDER INVESTIGATION"
"6/30/19 14:33","19-01718","MISC. SERVICE","PROPERTY CONFISCATION","PEOPLES PARK","OCCD 06/30/2019 CONFISCATION OF AXE AND KNIFE, PEOPLES PARK. TAKEN TO UCPD FOR DESTRUCTION.","UNDER INVESTIGATION"
"6/30/19 14:48","","PEDESTRIAN STOP","PEDESTRIAN STOP","S/E CORNER STRUCTURE C","","CLOSED"
"6/30/19 14:58","","TRAFFIC STOP","TRAFFIC STOP","PIEDMONT/ S/DURANT","","WARNING ISSUED"
"6/30/19 15:52","19-01719","WELFARE CHECK","WELFARE CHECK","UNIT-3 IDA SPROUL","OCCD 6/30/19, 1552 HRS (MC-17-O) CONTACTED FOR A WELFARE CHECK, UNIT- 3 IDA SPROUL. PROVES OKAY.","UNDER INVESTIGATION"
"6/30/19 15:57","","WELFARE CHECK","CHECK WELFARE- 911 CALL","LAWRENCE HALL OF SCIENCE","","CLOSED"
"6/30/19 18:21","19-01720","OTHER ASSAULTS","BATTERY","MLK","OCCURED: 06/30/19 1844 SMITH, TERRENCE (MB-58-O) ARRESTED FOR BATTERY VIA PUNCH, AND GIVEN A 7 DAY STAY AWAY ORDER FROM UC PROPERTY, MLK. CITE/RELEASED AT SCENE.","CLOSED BY ARREST"
"6/30/19 20:43","","WELFARE CHECK","CHECK WELFARE- 911 CALL","FOOTHILL COMPLEX","","CLOSED"
"6/30/19 21:02","","SUSPICIOUS EVENT","SUSPICIOUS VEHICLE","GIANNINI HALL","","CLOSED"
"6/30/19 21:12","","DISORDERLY CONDUCT","LODGING","MLK","","FIELD IDENTIFICATION CARD"
"6/30/19 21:58","","PEDESTRIAN STOP","SUSPECT STOP","FOOTHILL LOT","","CLOSED"
"6/30/19 22:53","","PEDESTRIAN STOP","SUSPECT STOP","GENETICS & PLANT BIOLOGY","","CLOSED"
"6/30/19 23:06","","PEDESTRIAN STOP","SUSPECT STOP","725 KULA GULF WAY","","FIELD IDENTIFICATION CARD"
"6/30/19 23:26","19-01722","VANDALISM","MALICIOUS MISCHIEF - REPORT","RICHMOND FIELD STATION","OCCURED: 06/29/19 2230-06/30/19 2326HRS (MAA-E) REPORTS VANDALISM VIA CUT FENCE, RFS.","UNDER INVESTIGATION"
"6/30/19 23:36","19-01721","VANDALISM","MALICIOUS MISCHIEF - REPORT","DWINELLE HALL","VANDALISM VIA PILE OF FECAL MATTER, DWINELLE HALL, UNKNOWN OCCURED TIME.","UNDER INVESTIGATION"
