"6/11/19 0:19","","PEDESTRIAN STOP","SUSPECT STOP","IFO PAT BROWS CAFE","","FIELD IDENTIFICATION CARD"
"6/11/19 0:22","","PEDESTRIAN STOP","SUSPECT STOP","UPPER SPROUL PLAZA","","CLOSED"
"6/11/19 1:47","","MAINTENANCE ISSUE","CAMPUS CONDITION -SECURITY","UNIT-1","","CLOSED"
"6/11/19 2:15","","PEDESTRIAN STOP","SUSPECT STOP","UNIVERSITY HALL","","FIELD IDENTIFICATION CARD"
"6/11/19 2:33","","WELFARE CHECK","CHECK WELFARE- 911 CALL","LI KA SHING","","CLOSED"
"6/11/19 3:07","19-01542","WEAPONS VIOLATIONS","EXHIBITION DEADLY WEAPON/KNIFE","EVANS HALL","(MH-58-E) VICTIM OF BRANDISHING VIA BASEBALL BAT, EVANS HALL. NO PROSECUTION SOUGHT.","UNDER INVESTIGATION"
"6/11/19 3:40","","ALL OTHER OFFENSES","DISTURBING THE PEACE","HAAS BUSINESS SCHOOL","","CLOSED"
"6/11/19 5:12","","PEDESTRIAN STOP","SUSPECT STOP","CHEM GROUP","","FIELD IDENTIFICATION CARD"
"6/11/19 5:19","19-01543","ALL OTHER OFFENSES","VIOLATION OF COURT ORDER","ELLSWORTH PARKING STRUCTURE","COEN, WESTON (MW-28-O) ARRESTED FOR PROBATION VIOLATION AND VIOLATION OF A COURT ORDER, STRUCTURE C. TOT BPD JAIL","CLOSED BY ARREST"
"6/11/19 7:29","","WELFARE CHECK","CHECK WELFARE- 911 CALL","FOOTHILL-1","","CLOSED"
"6/11/19 7:40","","DISORDERLY CONDUCT","LODGING","KROEBER HALL","","CLOSED"
"6/11/19 8:14","","TRAFFIC STOP","TRAFFIC STOP","BAN E SHAT","","CLOSED BY CITATION"
"6/11/19 8:34","","DISORDERLY CONDUCT","LODGING","MANVILLE APTS","","CLOSED"
"6/11/19 8:45","","TRAFFIC STOP","TRAFFIC STOP","BUCHANON W JACKSON","","CLOSED BY CITATION"
"6/11/19 9:25","","PEDESTRIAN STOP","SUSPECT STOP","B&T","","CLOSED"
"6/11/19 9:28","19-01544","ALL OTHER OFFENSES","WARRANT ARREST","CLARK KERR CAMPUS","OCCD 6/11/2019 1004 BLUE, HERBERT (MW-61-O) ARRESTED ON A CALIFORNIA DEPARTMENT OF CORRECTIONS WARRANT AND FOR PROVIDING FALSE INFORMATION TO A POLICE OFFICER, CKC TO SANTA RITA JAIL.","CLOSED BY ARREST"
"6/11/19 10:15","","SUSPICIOUS EVENT","SUSPICIOUS PERSON","GOLDEN BEAR REC CENTER","","CLOSED"
"6/11/19 10:44","","ALL OTHER OFFENSES","DISTURBING THE PEACE","LI KA SHING","","CLOSED"
